Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Daytime,Time_Difference_Minutes,Order_Hour,Order_Minute,Picked_Hour,Picked_Minute
22,4.7,26.905287,75.794592,26.925287,75.814592,Sunny,Low,2,Drinks,scooter,1,No,Metropolitian,20,morning,5,9,25,9,30
30,4.7,26.911378,75.789034,26.921378,75.799034,Cloudy,Low,0,Drinks,motorcycle,1,No,Urban,24,morning,10,8,20,8,30
34,4.5,11.025083,77.015393,11.095083,77.085393,Sunny,Low,0,Buffet,motorcycle,1,No,Metropolitian,29,night,15,22,30,22,45
34,4.8,15.556561,73.763633,15.576561,73.783633,Fog,Low,0,Snack,motorcycle,1,No,Urban,26,morning,15,10,20,10,35
34,4.9,26.921411,75.793604,26.931411,75.803604,Stormy,Low,2,Meal,motorcycle,1,No,Metropolitian,27,morning,10,9,35,9,45
29,4.7,12.323225,76.630028,12.353225,76.660028,Windy,Low,1,Snack,scooter,0,No,Metropolitian,11,night,15,22,25,22,40
28,4.7,21.186884,72.793616,21.316884,72.923616,Sandstorms,Jam,2,Meal,scooter,0,No,Metropolitian,15,evening,10,20,20,20,30
21,4.8,25.443994,81.860187,25.533994,81.950187,Fog,Medium,0,Snack,motorcycle,2,No,Metropolitian,38,evening,5,17,25,17,30
21,5.0,12.323225,76.630028,12.333225,76.640028,Sandstorms,Low,2,Snack,scooter,1,No,Urban,18,morning,15,8,10,8,25
35,4.4,21.173343,72.792731,21.253343,72.872731,Sunny,Jam,0,Snack,motorcycle,1,No,Metropolitian,40,night,15,21,35,21,50
35,4.7,22.722634,75.886959,22.812634,75.976959,Stormy,Medium,2,Buffet,motorcycle,1,No,Metropolitian,30,evening,15,17,55,18,10
37,4.9,26.902328,75.794257,27.012328,75.904257,Sunny,Medium,0,Meal,motorcycle,2,No,Urban,39,evening,15,17,40,17,55
26,4.5,26.766536,75.837333,26.826536,75.897333,Fog,Jam,0,Snack,motorcycle,1,No,Metropolitian,27,evening,10,19,10,19,20
21,4.6,13.066762,80.251865,13.126762,80.311865,Cloudy,Jam,0,Buffet,motorcycle,1,No,Urban,29,evening,15,20,40,20,55
35,5.0,22.310526,73.170937,22.390526,73.250937,Stormy,Low,2,Meal,motorcycle,1,No,Metropolitian,16,night,10,22,15,22,25
30,5.0,12.933298,77.614293,12.963298,77.644293,Windy,Medium,2,Buffet,scooter,1,No,Metropolitian,31,evening,5,17,25,17,30
22,4.5,21.170096,72.789122,21.280096,72.899122,Cloudy,Low,2,Drinks,electric_scooter,0,No,Metropolitian,28,night,10,23,25,23,35
38,5.0,12.933284,77.615428,12.953284,77.635428,Sunny,Low,0,Buffet,motorcycle,1,No,Metropolitian,29,morning,10,10,35,10,45
27,5.0,19.176269,72.836721,19.226269,72.886721,Cloudy,Medium,2,Buffet,scooter,1,No,Metropolitian,17,evening,15,17,10,17,25
30,4.9,19.254567,72.848923,19.274567,72.868923,Stormy,Low,1,Buffet,motorcycle,1,No,Metropolitian,22,morning,15,8,25,8,40
23,4.8,22.753839,75.897429,22.763838,75.907429,Sunny,Low,2,Snack,scooter,1,No,Metropolitian,22,morning,10,8,40,8,50
24,4.6,26.492106,80.327797,26.522106,80.357797,Windy,Medium,0,Meal,motorcycle,1,No,Urban,24,evening,15,18,20,18,35
24,4.9,12.316967,76.603067,12.336967,76.623067,Cloudy,Low,0,Buffet,motorcycle,1,No,Metropolitian,23,morning,15,8,20,8,35
32,5.0,22.732225,75.874765,22.822225,75.964765,Sandstorms,Jam,0,Drinks,motorcycle,0,No,Metropolitian,42,evening,15,20,35,20,50
29,4.6,21.186608,72.794136,21.256608,72.864136,Cloudy,Medium,1,Buffet,motorcycle,1,No,Metropolitian,28,evening,10,18,45,18,55
22,4.8,19.221315,72.862381,19.311315,72.952381,Sunny,Jam,1,Snack,motorcycle,0,No,Metropolitian,17,night,15,20,55,21,10
20,4.7,22.725835,75.887648,22.805835,75.967648,Cloudy,Low,1,Meal,scooter,0,No,Urban,20,night,10,22,20,22,30
32,4.6,22.725748,75.898497,22.835748,76.008497,Sunny,Medium,1,Snack,motorcycle,1,No,Urban,24,evening,15,18,55,19,10
23,4.8,26.911378,75.789034,26.941378,75.819034,Windy,Jam,1,Drinks,motorcycle,1,No,Metropolitian,29,evening,10,20,30,20,40
33,5.0,18.536718,73.830327,18.626718,73.920327,Cloudy,Low,2,Meal,motorcycle,1,No,Metropolitian,27,night,5,22,25,22,30
29,4.9,21.157729,72.768726,21.197729,72.808726,Stormy,Medium,0,Snack,motorcycle,0,No,Urban,17,afternoon,15,16,40,16,55
31,4.9,22.311358,73.164798,22.331358,73.184798,Fog,Low,0,Drinks,motorcycle,0,No,Metropolitian,24,morning,10,10,15,10,25
28,4.7,23.416792,85.316842,23.436792,85.336842,Stormy,High,2,Drinks,scooter,1,No,Metropolitian,28,morning,15,11,40,11,55
34,4.0,26.891191,75.802083,26.961191,75.872083,Cloudy,Jam,2,Drinks,motorcycle,2,No,Metropolitian,38,night,15,21,35,21,50
26,3.9,22.761226,75.887522,22.791226,75.917522,Sunny,Jam,0,Meal,motorcycle,0,No,Metropolitian,46,evening,5,20,35,20,40
35,4.3,12.323194,76.630583,12.393194,76.700583,Fog,Jam,2,Drinks,motorcycle,2,No,Metropolitian,44,night,5,21,45,21,50
32,4.7,17.458998,78.500366,17.508998,78.550366,Windy,Medium,2,Meal,scooter,0,No,Metropolitian,26,evening,10,17,10,17,20
30,4.5,26.956431,75.776649,27.016431,75.836649,Fog,Jam,2,Drinks,scooter,1,No,Urban,27,evening,15,19,15,19,30
26,4.6,25.449659,81.839744,25.559659,81.949744,Fog,Low,0,Snack,motorcycle,1,No,Urban,23,night,5,22,50,22,55
25,5.0,23.234631,77.401663,23.274631,77.441663,Stormy,Medium,2,Meal,electric_scooter,1,No,Metropolitian,20,afternoon,15,15,10,15,25
27,4.4,26.905287,75.794592,26.925287,75.814592,Sandstorms,Low,0,Meal,motorcycle,1,No,Metropolitian,15,morning,15,10,20,10,35
35,4.4,22.695207,75.866059,22.705207,75.876059,Cloudy,High,1,Drinks,scooter,1,No,Urban,34,morning,15,11,25,11,40
31,4.8,19.879631,75.323403,20.009631,75.453403,Fog,Jam,0,Meal,motorcycle,1,No,Metropolitian,52,evening,15,19,15,19,30
36,4.5,23.232357,77.429989,23.292357,77.489989,Cloudy,Low,1,Buffet,scooter,0,No,Urban,15,night,15,23,35,23,50
36,4.5,22.311844,73.165081,22.361844,73.215081,Cloudy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,26,evening,10,20,20,20,30
31,4.0,30.335259,78.053162,30.345259,78.063162,Cloudy,High,2,Drinks,motorcycle,1,No,Metropolitian,38,morning,15,11,25,11,40
31,4.4,26.891191,75.802083,26.911191,75.822083,Stormy,Low,0,Buffet,motorcycle,1,No,Metropolitian,24,morning,5,10,50,10,55
33,4.8,21.173493,72.801953,21.243493,72.871953,Fog,Jam,0,Snack,motorcycle,3,No,Metropolitian,44,night,15,21,15,21,30
28,4.3,12.972161,77.596014,13.042161,77.666014,Windy,Jam,0,Snack,motorcycle,1,No,Metropolitian,34,evening,10,20,10,20,20
38,4.8,11.024839,77.007003,11.114839,77.097003,Fog,Jam,1,Meal,scooter,1,No,Metropolitian,35,evening,10,19,10,19,20
39,4.7,23.351489,85.324253,23.421489,85.394253,Fog,Jam,0,Buffet,motorcycle,1,Yes,Metropolitian,42,evening,10,19,35,19,45
21,4.9,17.451976,78.385883,17.461976,78.395883,Sunny,Low,2,Snack,motorcycle,1,No,Metropolitian,18,morning,5,8,30,8,35
20,4.8,18.546258,73.904337,18.556258,73.914337,Fog,Low,2,Buffet,motorcycle,1,No,Urban,14,morning,5,10,35,10,40
35,3.5,18.543626,73.905101,18.623626,73.985101,Stormy,Jam,1,Buffet,scooter,0,No,Metropolitian,35,night,5,21,20,21,25
31,4.9,17.438263,78.397865,17.448263,78.407865,Sunny,Low,2,Buffet,scooter,0,No,Metropolitian,14,morning,10,8,30,8,40
36,4.0,22.310237,73.158921,22.400237,73.248921,Sunny,Jam,0,Meal,motorcycle,3,No,Metropolitian,44,evening,5,20,40,20,45
27,5.0,23.371292,85.327872,23.451292,85.407872,Stormy,Low,2,Meal,motorcycle,0,No,Metropolitian,17,night,5,23,50,23,55
23,4.6,17.458998,78.500366,17.498998,78.540366,Sunny,Medium,2,Snack,scooter,1,No,Metropolitian,12,afternoon,10,15,20,15,30
36,4.5,26.849596,75.800512,26.929596,75.880512,Stormy,Jam,1,Meal,motorcycle,0,No,Metropolitian,43,evening,5,20,15,20,20
24,4.8,22.310526,73.170937,22.320526,73.180937,Stormy,Low,2,Snack,scooter,0,No,Metropolitian,17,morning,5,9,40,9,45
38,4.3,21.183434,72.814492,21.263434,72.894492,Fog,Low,2,Snack,motorcycle,2,No,Metropolitian,39,night,5,23,45,23,50
21,4.6,22.307898,73.167788,22.397898,73.257788,Windy,Low,1,Drinks,scooter,1,No,Urban,19,night,15,23,40,23,55
25,4.9,22.732225,75.874765,22.842225,75.984765,Windy,Jam,1,Buffet,scooter,0,No,Metropolitian,17,evening,10,20,30,20,40
23,5.0,22.728163,75.884212,22.808163,75.964212,Stormy,Low,2,Buffet,motorcycle,1,No,Metropolitian,15,night,10,22,30,22,40
35,4.9,19.065838,72.832658,19.135838,72.902658,Cloudy,Medium,0,Meal,motorcycle,1,No,Metropolitian,43,evening,5,17,10,17,15
38,4.7,18.927584,72.832585,19.057584,72.962585,Fog,Medium,0,Buffet,motorcycle,1,No,Metropolitian,35,evening,5,17,10,17,15
28,4.6,26.913483,75.803139,26.923483,75.813139,Windy,Low,1,Snack,scooter,0,No,Metropolitian,15,morning,10,9,10,9,20
35,5.0,17.455894,78.375467,17.535894,78.455467,Sandstorms,Low,2,Buffet,scooter,1,No,Metropolitian,15,night,5,23,50,23,55
26,4.7,26.911378,75.789034,27.021378,75.899034,Cloudy,Jam,2,Buffet,scooter,0,No,Metropolitian,38,evening,15,20,20,20,35
38,4.7,23.357804,85.325146,23.417804,85.385146,Cloudy,Jam,2,Buffet,scooter,0,No,Metropolitian,38,evening,10,19,35,19,45
36,4.9,23.359033,85.325347,23.409033,85.375347,Sunny,Jam,1,Drinks,scooter,0,No,Metropolitian,19,evening,10,20,30,20,40
26,4.8,12.326356,76.619103,12.356356,76.649103,Windy,Jam,0,Snack,motorcycle,1,No,Metropolitian,38,evening,15,20,15,20,30
34,4.5,23.416792,85.316842,23.546792,85.446842,Fog,Jam,0,Snack,motorcycle,1,Yes,Metropolitian,50,night,15,20,55,21,10
32,4.4,23.374878,85.335739,23.504878,85.465739,Cloudy,Low,2,Snack,scooter,0,No,Metropolitian,31,night,10,22,25,22,35
27,3.7,17.438263,78.397865,17.478263,78.437865,Sunny,High,0,Buffet,motorcycle,1,No,Semi-Urban,52,afternoon,5,12,10,12,15
39,4.7,26.891191,75.802083,26.971191,75.882083,Windy,Medium,2,Snack,motorcycle,0,No,Metropolitian,20,evening,10,17,30,17,40
39,4.9,30.895817,75.813112,30.975817,75.893112,Sunny,Medium,0,Meal,motorcycle,2,No,Metropolitian,39,evening,5,17,40,17,45
39,3.6,22.311603,73.165012,22.441603,73.295012,Fog,Low,1,Snack,scooter,1,No,Metropolitian,38,night,5,23,25,23,30
34,4.8,11.001753,76.986241,11.031753,77.016241,Fog,Jam,0,Meal,motorcycle,1,No,Metropolitian,29,night,15,21,10,21,25
23,4.7,11.022298,76.998349,11.072298,77.048349,Fog,Jam,1,Meal,motorcycle,0,No,Metropolitian,29,night,15,21,40,21,55
28,4.8,13.026279,80.174568,13.156279,80.304568,Stormy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,27,evening,5,20,40,20,45
38,4.8,11.008638,76.984311,11.068638,77.044311,Sandstorms,Jam,0,Meal,motorcycle,3,No,Metropolitian,44,night,15,21,40,21,55
32,4.9,12.325461,76.632278,12.455461,76.762278,Cloudy,Low,2,Snack,scooter,1,No,Urban,30,night,5,22,40,22,45
23,4.8,21.175975,72.795503,21.305975,72.925503,Fog,Jam,2,Snack,scooter,0,No,Metropolitian,32,evening,15,19,15,19,30
33,4.5,19.874733,75.353942,20.004733,75.483942,Cloudy,Low,2,Buffet,scooter,0,No,Metropolitian,26,night,5,23,45,23,50
30,4.7,22.725748,75.898497,22.775748,75.948497,Fog,Low,2,Buffet,motorcycle,0,No,Urban,16,night,5,23,50,23,55
34,4.9,25.454697,81.834492,25.474697,81.854492,Sunny,Low,0,Drinks,motorcycle,0,No,Urban,26,morning,10,10,20,10,30
29,4.9,11.000762,76.981876,11.110762,77.091876,Sunny,Jam,0,Meal,motorcycle,1,No,Metropolitian,24,evening,5,19,50,19,55
26,5.0,11.000762,76.981876,11.130762,77.111876,Cloudy,Low,1,Snack,scooter,1,No,Urban,21,night,5,23,35,23,40
30,4.5,17.422819,78.449578,17.502819,78.529578,Sandstorms,Low,1,Snack,scooter,1,No,Metropolitian,22,night,10,23,40,23,50
31,3.6,11.006686,76.951736,11.116686,77.061736,Fog,Low,1,Buffet,scooter,1,No,Metropolitian,32,night,15,22,25,22,40
35,4.9,18.927584,72.832585,18.937584,72.842585,Cloudy,Low,2,Meal,scooter,1,No,Metropolitian,18,morning,5,8,25,8,30
39,4.6,19.176269,72.836721,19.306269,72.966721,Sandstorms,Low,0,Drinks,motorcycle,0,No,Metropolitian,22,night,10,22,25,22,35
39,4.7,23.374989,85.335486,23.444989,85.405486,Fog,Low,0,Meal,motorcycle,1,No,Metropolitian,40,night,15,22,55,23,10
37,4.4,22.310526,73.170937,22.420526,73.280937,Cloudy,Medium,2,Snack,scooter,1,No,Urban,39,evening,10,17,20,17,30
24,4.2,12.978453,77.643685,13.058453,77.723685,Fog,Jam,1,Snack,motorcycle,1,No,Metropolitian,41,night,10,21,40,21,50
27,4.9,12.979166,77.640709,13.019166,77.680709,Cloudy,Medium,1,Meal,motorcycle,1,No,Metropolitian,17,afternoon,5,16,20,16,25
33,4.9,19.065838,72.832658,19.085838,72.852658,Fog,Low,0,Buffet,motorcycle,1,No,Urban,24,morning,10,9,55,10,5
27,4.7,11.025083,77.015393,11.055083,77.045393,Stormy,Medium,2,Meal,electric_scooter,0,No,Metropolitian,22,evening,15,18,55,19,10
25,5.0,17.422819,78.449578,17.482819,78.509578,Stormy,Jam,2,Meal,electric_scooter,0,No,Urban,14,evening,15,20,35,20,50
32,4.8,22.761226,75.887522,22.781226,75.907522,Windy,Low,1,Drinks,motorcycle,1,No,Metropolitian,21,morning,5,10,50,10,55
26,4.1,22.745536,75.893106,22.775536,75.923106,Cloudy,Jam,1,Snack,scooter,0,No,Urban,32,night,5,21,30,21,35
37,5.0,21.170096,72.789122,21.220096,72.839122,Stormy,Jam,2,Drinks,motorcycle,0,No,Metropolitian,25,evening,15,19,30,19,45
34,4.1,12.975377,77.696664,13.045377,77.766664,Cloudy,Low,1,Drinks,motorcycle,1,No,Urban,35,night,15,23,20,23,35
22,4.2,17.458998,78.500366,17.498998,78.540366,Cloudy,High,2,Drinks,motorcycle,1,No,Metropolitian,33,afternoon,10,12,40,12,50
33,4.0,21.149669,72.772629,21.229669,72.852629,Cloudy,Medium,2,Meal,scooter,1,No,Metropolitian,33,evening,15,18,55,19,10
32,4.6,25.449659,81.839744,25.509659,81.899744,Stormy,Low,2,Meal,motorcycle,1,No,Metropolitian,27,night,5,23,30,23,35
37,4.9,26.474986,80.342796,26.494986,80.362796,Sunny,Low,1,Snack,motorcycle,0,No,Urban,14,morning,10,8,25,8,35
37,4.6,26.921411,75.793604,27.051411,75.923604,Windy,Low,0,Snack,motorcycle,1,No,Urban,22,night,15,22,35,22,50
25,4.0,22.311603,73.165012,22.321603,73.175012,Stormy,Low,0,Snack,motorcycle,1,No,Metropolitian,20,morning,5,9,50,9,55
31,4.0,22.732225,75.874765,22.842225,75.984765,Fog,Medium,2,Meal,scooter,1,No,Metropolitian,38,evening,5,17,10,17,15
23,4.7,19.121999,72.908493,19.181999,72.968493,Cloudy,Low,2,Meal,scooter,0,No,Metropolitian,16,night,10,22,20,22,30
23,5.0,22.761593,75.886362,22.891593,76.016362,Windy,Low,2,Meal,motorcycle,1,No,Urban,13,night,5,23,40,23,45
37,4.7,21.173493,72.801953,21.243493,72.871953,Stormy,Medium,0,Buffet,motorcycle,0,No,Semi-Urban,48,evening,5,18,15,18,20
27,4.6,21.175104,72.804342,21.205104,72.834342,Stormy,Jam,2,Snack,electric_scooter,0,No,Metropolitian,15,evening,5,20,50,20,55
34,5.0,21.186884,72.793616,21.246884,72.853616,Stormy,Jam,0,Buffet,motorcycle,2,No,Metropolitian,39,night,5,21,15,21,20
21,5.0,12.913041,77.683237,12.933041,77.703237,Fog,Low,1,Buffet,motorcycle,0,No,Urban,13,morning,10,9,55,10,5
32,4.9,11.022298,76.998349,11.132298,77.108349,Fog,Low,1,Meal,scooter,1,No,Metropolitian,29,night,15,23,35,23,50
22,4.7,12.326356,76.619103,12.416356,76.709103,Fog,Medium,0,Buffet,motorcycle,1,No,Metropolitian,42,evening,5,18,50,18,55
37,4.5,12.970221,77.645396,12.990221,77.665396,Fog,High,2,Meal,motorcycle,1,No,Metropolitian,27,afternoon,15,11,55,12,10
25,4.8,13.005801,80.250744,13.045801,80.290744,Stormy,High,1,Meal,scooter,1,No,Metropolitian,25,afternoon,5,14,50,14,55
21,4.6,17.450851,78.379347,17.500851,78.429347,Cloudy,Jam,1,Buffet,scooter,0,No,Metropolitian,20,night,15,20,55,21,10
36,4.6,-9.970717,76.285447,10.030717,76.345447,Fog,Low,0,Drinks,motorcycle,1,No,Urban,29,night,15,22,20,22,35
36,4.4,21.160437,72.774209,21.270437,72.884209,Stormy,Medium,0,Meal,motorcycle,1,No,Metropolitian,39,evening,5,18,40,18,45
33,4.6,13.049645,80.242268,13.099645,80.292268,Sandstorms,Low,2,Drinks,scooter,1,No,Metropolitian,25,night,5,22,10,22,15
27,4.6,17.422819,78.449578,17.472819,78.499578,Sandstorms,Low,2,Meal,electric_scooter,0,No,Urban,19,night,15,22,30,22,45
35,4.7,13.066762,80.251865,13.146762,80.331865,Fog,Jam,0,Snack,motorcycle,1,No,Metropolitian,46,evening,5,20,35,20,40
33,4.6,19.876994,75.372353,19.946994,75.442353,Fog,Low,0,Buffet,motorcycle,1,No,Metropolitian,40,night,10,22,35,22,45
25,4.9,26.913987,75.752891,26.953987,75.792891,Fog,High,0,Buffet,motorcycle,1,No,Urban,28,afternoon,15,12,35,12,50
25,4.9,17.433809,78.386744,17.473809,78.426744,Windy,Medium,2,Snack,scooter,1,No,Metropolitian,26,afternoon,15,15,25,15,40
20,4.8,26.849596,75.800512,26.929596,75.880512,Cloudy,Jam,1,Drinks,scooter,2,No,Metropolitian,38,evening,5,20,30,20,35
35,4.2,23.371292,85.327872,23.481292,85.437872,Windy,Jam,2,Drinks,motorcycle,1,No,Metropolitian,33,night,10,21,45,21,55
29,4.3,19.879631,75.323403,19.899631,75.343403,Stormy,Low,0,Buffet,motorcycle,0,No,Urban,17,morning,15,10,55,11,10
26,4.2,22.725748,75.898497,22.765747,75.938497,Sunny,High,0,Buffet,motorcycle,1,Yes,Metropolitian,53,afternoon,10,13,20,13,30
34,4.6,17.429585,78.392621,17.539585,78.502621,Sunny,Low,2,Meal,electric_scooter,0,No,Metropolitian,20,night,15,23,15,23,30
31,4.2,12.323994,76.626167,12.383994,76.686167,Sandstorms,Jam,0,Meal,motorcycle,2,No,Metropolitian,39,night,10,21,15,21,25
23,4.8,13.027018,80.254791,13.107018,80.334791,Fog,Jam,0,Buffet,motorcycle,2,No,Metropolitian,48,night,15,21,25,21,40
29,4.7,12.981615,80.231598,13.111615,80.361598,Sunny,Low,2,Meal,scooter,0,No,Metropolitian,28,night,10,22,10,22,20
39,4.7,13.026279,80.174568,13.066279,80.214568,Sandstorms,Medium,1,Meal,motorcycle,0,No,Metropolitian,34,afternoon,10,16,25,16,35
35,4.5,22.308096,73.167753,22.438096,73.297753,Stormy,Jam,1,Meal,motorcycle,1,No,Metropolitian,32,evening,5,20,45,20,50
34,4.8,22.732225,75.874765,22.792225,75.934765,Sandstorms,Medium,0,Snack,motorcycle,1,No,Metropolitian,36,evening,10,18,15,18,25
21,4.6,11.016298,76.972076,11.146298,77.102076,Stormy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,29,evening,10,20,25,20,35
24,5.0,11.022477,76.995667,11.152477,77.125667,Sunny,Jam,1,Snack,scooter,0,No,Urban,10,night,5,21,20,21,25
23,4.8,26.472001,80.354002,26.512001,80.394002,Windy,Medium,0,Meal,motorcycle,1,No,Metropolitian,29,afternoon,10,16,45,16,55
24,4.8,22.753659,75.903365,22.813659,75.963365,Sunny,Medium,0,Snack,motorcycle,1,No,Metropolitian,24,evening,10,18,40,18,50
26,5.0,22.725748,75.898497,22.795748,75.968497,Stormy,Jam,2,Meal,scooter,1,No,Metropolitian,20,evening,5,19,35,19,40
36,5.0,19.178321,72.834715,19.198321,72.854715,Cloudy,Low,1,Buffet,scooter,0,No,Metropolitian,18,morning,5,10,45,10,50
35,4.8,13.054347,80.257221,13.164347,80.367221,Fog,Jam,0,Meal,motorcycle,0,No,Metropolitian,45,night,10,21,40,21,50
23,4.6,11.025083,77.015393,11.045083,77.035393,Windy,Low,1,Drinks,motorcycle,0,No,Metropolitian,11,morning,10,10,10,10,20
30,4.9,13.026279,80.174568,13.086279,80.234568,Windy,Jam,0,Drinks,motorcycle,2,No,Metropolitian,36,evening,10,19,55,20,5
25,4.6,23.353783,85.326967,23.443783,85.416967,Windy,Jam,2,Drinks,scooter,1,No,Metropolitian,24,evening,10,19,25,19,35
32,4.7,23.357804,85.325146,23.387804,85.355146,Fog,Medium,0,Drinks,motorcycle,1,No,Metropolitian,25,evening,10,17,20,17,30
35,4.7,12.933284,77.615428,12.993284,77.675428,Stormy,Jam,2,Buffet,electric_scooter,1,No,Metropolitian,25,evening,15,19,20,19,35
29,4.9,17.410371,78.437225,17.430371,78.457225,Sunny,Low,2,Drinks,motorcycle,1,No,Metropolitian,21,morning,5,9,15,9,20
26,5.0,12.972793,80.249982,13.082793,80.359982,Fog,Jam,2,Buffet,scooter,1,No,Metropolitian,41,evening,5,19,35,19,40
27,4.9,21.175975,72.795503,21.205975,72.825503,Sandstorms,Medium,2,Snack,scooter,1,No,Metropolitian,29,evening,10,18,35,18,45
23,4.7,17.411028,78.329645,17.451028,78.369645,Sandstorms,High,1,Snack,scooter,1,No,Metropolitian,22,afternoon,15,13,10,13,25
24,5.0,12.970324,77.645748,13.100324,77.775748,Fog,Jam,0,Snack,motorcycle,2,Yes,Metropolitian,49,evening,15,19,35,19,50
35,4.7,15.506205,73.766668,15.616205,73.876668,Cloudy,Jam,1,Snack,motorcycle,1,No,Metropolitian,46,evening,5,19,45,19,50
21,4.6,19.055831,72.833984,19.095831,72.873984,Sandstorms,High,2,Snack,scooter,0,No,Metropolitian,16,afternoon,10,13,55,14,5
36,4.7,12.970324,77.645748,13.000324,77.675748,Fog,Low,1,Buffet,scooter,1,No,Metropolitian,18,night,10,23,35,23,45
20,4.9,12.311072,76.654878,12.391072,76.734878,Cloudy,Jam,0,Meal,motorcycle,2,No,Metropolitian,42,evening,10,20,10,20,20
37,4.8,21.175975,72.795503,21.205975,72.825503,Windy,Low,1,Snack,scooter,0,No,Metropolitian,21,night,5,23,20,23,25
35,5.0,22.310329,73.169083,22.380329,73.239083,Stormy,Jam,0,Meal,motorcycle,1,No,Metropolitian,36,night,15,21,30,21,45
24,4.7,13.091809,80.219104,13.101809,80.229104,Windy,Low,2,Drinks,electric_scooter,1,No,Metropolitian,19,morning,5,10,25,10,30
23,4.7,19.876106,75.340775,19.986106,75.450775,Fog,Jam,0,Drinks,motorcycle,1,No,Metropolitian,38,evening,5,20,10,20,15
21,4.5,21.160522,72.771477,21.170522,72.781477,Sunny,High,2,Snack,scooter,1,No,Metropolitian,17,afternoon,15,11,55,12,10
25,4.2,19.176269,72.836721,19.286269,72.946721,Fog,Jam,1,Meal,scooter,1,No,Metropolitian,43,night,5,21,40,21,45
25,4.7,21.175975,72.795503,21.285975,72.905503,Fog,Medium,1,Buffet,scooter,0,No,Urban,29,evening,10,18,40,18,50
32,3.8,21.149569,72.772697,21.279569,72.902697,Stormy,Jam,2,Snack,electric_scooter,0,No,Urban,34,evening,5,19,20,19,25
23,4.7,17.426228,78.407495,17.446228,78.427495,Cloudy,Low,0,Buffet,motorcycle,1,No,Metropolitian,24,morning,10,8,45,8,55
25,3.7,17.410371,78.437225,17.450371,78.477225,Sunny,High,0,Drinks,motorcycle,1,No,Metropolitian,44,afternoon,10,13,10,13,20
36,4.9,26.905287,75.794592,26.935287,75.824592,Cloudy,Low,1,Meal,scooter,0,No,Urban,19,night,10,22,40,22,50
38,4.6,18.569156,73.774723,18.599156,73.804723,Windy,Medium,1,Snack,scooter,0,No,Metropolitian,26,evening,5,17,25,17,30
27,4.9,23.355164,85.324097,23.485164,85.454097,Cloudy,Medium,0,Snack,motorcycle,1,No,Metropolitian,43,evening,15,18,55,19,10
23,4.6,22.760072,75.892574,22.810072,75.942574,Windy,Jam,2,Buffet,motorcycle,1,No,Metropolitian,15,evening,15,20,30,20,45
36,4.1,13.054347,80.257221,13.134347,80.337221,Sunny,Jam,0,Buffet,motorcycle,0,No,Metropolitian,39,evening,5,20,25,20,30
33,4.2,23.357804,85.325146,23.437804,85.405146,Sunny,Medium,0,Snack,motorcycle,1,No,Metropolitian,32,evening,5,18,35,18,40
25,4.5,26.905287,75.794592,27.015287,75.904592,Fog,Medium,1,Meal,motorcycle,1,No,Metropolitian,27,evening,5,18,10,18,15
20,5.0,23.359033,85.325347,23.379033,85.345347,Sunny,Low,1,Snack,motorcycle,0,No,Metropolitian,16,morning,10,8,40,8,50
37,4.9,13.022394,80.242439,13.082394,80.302439,Sunny,Low,1,Snack,motorcycle,0,No,Urban,12,night,15,22,15,22,30
29,4.5,12.972793,80.249982,13.052793,80.329982,Windy,Jam,2,Drinks,electric_scooter,0,No,Metropolitian,21,evening,5,19,25,19,30
32,4.8,12.310972,76.659264,12.360972,76.709264,Windy,Medium,2,Buffet,electric_scooter,1,No,Metropolitian,26,evening,10,18,15,18,25
20,4.8,13.058616,80.264151,13.098616,80.304151,Sunny,High,2,Snack,scooter,1,No,Metropolitian,16,afternoon,10,14,30,14,40
31,3.7,22.761593,75.886362,22.841593,75.966362,Sandstorms,Jam,2,Snack,scooter,0,No,Metropolitian,39,evening,10,19,35,19,45
24,4.8,23.351058,85.325731,23.421058,85.395731,Fog,Low,2,Meal,scooter,1,No,Metropolitian,25,night,10,23,45,23,55
