,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Time_Orderd_hour,Time_Orderd_minute,Time_Order_picked_hour,Time_Order_picked_minute,onground_dist,Time_of_day
18867,22.0,2.7,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,39,23,30,22,10,,Evening
18868,34.0,4.8,Cloudy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,48,21,35,22,10,,Evening
18869,25.0,4.3,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,Urban,34,17,50,22,10,,Afternoon
18870,31.0,4.6,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,28,19,45,22,10,,Evening
18871,38.0,4.1,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,36,19,50,22,10,,Evening
18872,27.0,4.9,Fog,High,2,Snack,scooter,1.0,No,Metropolitian,22,14,10,22,10,,Afternoon
18873,32.0,5.0,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,15,10,50,22,10,,Morning
18874,36.0,4.2,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34,21,40,22,10,,Evening
18875,39.0,4.7,Sandstorms,Medium,2,Snack,scooter,1.0,No,Urban,27,18,35,22,10,,Afternoon
18876,34.0,4.3,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,31,19,15,22,10,,Evening
18877,22.0,4.3,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,34,18,20,22,10,,Afternoon
18878,29.0,4.8,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,45,21,40,22,10,,Evening
18879,37.0,4.8,Stormy,Medium,1,Meal,scooter,1.0,No,Urban,30,17,20,22,10,,Afternoon
18880,22.0,4.8,Cloudy,Jam,2,Snack,scooter,1.0,No,Urban,24,20,55,22,10,,Evening
18881,33.0,5.0,Stormy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,27,15,30,22,10,,Afternoon
18882,30.0,4.9,Fog,Medium,1,Meal,scooter,1.0,No,Urban,18,17,15,22,10,,Afternoon
18883,26.0,4.7,Fog,Jam,2,Meal,scooter,1.0,No,Urban,24,20,40,22,10,,Evening
18884,24.0,4.2,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,9,10,22,10,,Morning
18885,27.0,4.9,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,28,17,20,22,10,,Afternoon
18886,31.0,4.6,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,24,19,30,22,10,,Evening
18887,32.0,4.8,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,22,18,15,22,10,,Afternoon
18888,26.0,4.9,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,11,22,45,22,10,,Evening
18889,21.0,4.9,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,23,20,22,10,,Evening
18890,27.0,4.9,Cloudy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,30,17,40,22,10,,Afternoon
18891,38.0,4.8,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,26,23,35,22,10,,Evening
18892,38.0,4.1,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,41,18,20,22,10,,Afternoon
18893,32.0,4.7,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,22,10,50,22,10,,Morning
18894,22.0,4.8,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,29,21,55,22,10,,Evening
18895,30.0,4.3,Sandstorms,Jam,0,Drinks,motorcycle,0.0,Yes,Metropolitian,48,19,30,22,10,,Evening
18896,34.0,4.8,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,20,23,30,22,10,,Evening
18897,29.0,4.6,Windy,Medium,1,Meal,scooter,0.0,No,Urban,26,17,25,22,10,,Afternoon
18898,35.0,4.9,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,26,22,55,22,10,,Evening
18899,20.0,4.7,Cloudy,High,2,Meal,electric_scooter,1.0,No,Metropolitian,23,11,35,22,10,,Morning
18900,35.0,4.1,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Urban,31,19,15,22,10,,Evening
18901,33.0,4.0,Sandstorms,Medium,2,Snack,scooter,0.0,No,Metropolitian,31,18,30,22,10,,Afternoon
18902,28.0,4.4,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,38,20,15,22,10,,Evening
18903,24.0,4.6,Fog,High,0,Snack,motorcycle,0.0,No,Metropolitian,23,14,45,22,10,,Afternoon
18904,20.0,4.7,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,22,20,22,10,,Evening
18905,34.0,4.4,Stormy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,51,21,55,22,10,,Evening
18906,37.0,4.9,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,26,13,15,22,10,,Afternoon
18907,39.0,5.0,Windy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,26,18,25,22,10,,Afternoon
18908,31.0,4.9,Stormy,Low,2,Meal,scooter,0.0,No,Urban,20,8,30,22,10,,Morning
18909,24.0,4.8,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,44,19,35,22,10,,Evening
18910,29.0,4.8,Stormy,Jam,1,Snack,motorcycle,1.0,No,Urban,25,21,30,22,10,,Evening
18911,31.0,4.6,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,28,22,20,22,10,,Evening
18912,37.0,4.6,Stormy,High,1,Meal,scooter,1.0,No,Metropolitian,25,11,15,22,10,,Morning
18913,23.0,4.5,Fog,High,2,Meal,scooter,1.0,No,Metropolitian,23,12,10,22,10,,Morning
18914,32.0,4.9,Sunny,Low,2,Meal,motorcycle,0.0,No,Metropolitian,16,10,25,22,10,,Morning
18915,22.0,4.6,Sunny,High,2,Snack,electric_scooter,1.0,No,Urban,17,12,20,22,10,,Morning
18916,34.0,4.7,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,19,22,20,22,10,,Evening
18917,29.0,4.8,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24,18,40,22,10,,Afternoon
18918,27.0,4.5,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,17,9,10,22,10,,Morning
18919,22.0,4.8,Sunny,Low,1,Buffet,motorcycle,1.0,No,Urban,15,10,40,22,10,,Morning
18920,21.0,4.7,Sunny,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,18,21,25,22,10,,Evening
18921,34.0,4.8,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,26,22,55,22,10,,Evening
18922,20.0,4.9,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,20,21,50,22,10,,Evening
18923,32.0,4.7,Sunny,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,13,8,30,22,10,,Morning
18924,30.0,4.5,Windy,Medium,2,Drinks,scooter,1.0,No,Urban,37,18,30,22,10,,Afternoon
18925,32.0,4.6,Sunny,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,29,19,20,22,10,,Evening
18926,34.0,4.9,Cloudy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,43,19,55,22,10,,Evening
18927,29.0,4.9,Fog,Jam,2,Snack,scooter,0.0,No,Metropolitian,29,21,45,22,10,,Evening
18928,35.0,4.5,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,28,19,15,22,10,,Evening
18929,23.0,4.6,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,21,21,30,22,10,,Evening
18930,39.0,4.8,Sunny,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,24,18,15,22,10,,Afternoon
18931,25.0,4.8,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,14,22,15,22,10,,Evening
18932,23.0,4.6,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,29,21,15,22,10,,Evening
18933,29.0,2.7,Sunny,Low,2,Drinks,scooter,2.0,No,Metropolitian,38,23,45,22,10,,Evening
18934,22.0,4.9,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,23,30,22,10,,Evening
18935,37.0,4.8,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,23,35,22,10,,Evening
18936,26.0,4.2,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,8,45,22,10,,Morning
18937,21.0,4.9,Stormy,High,1,Buffet,scooter,0.0,No,Metropolitian,28,14,55,22,10,,Afternoon
18938,33.0,4.6,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,19,18,15,22,10,,Afternoon
18939,35.0,4.7,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23,22,35,22,10,,Evening
18940,30.0,4.8,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,27,23,30,22,10,,Evening
18941,26.0,4.6,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,19,22,55,22,10,,Evening
18942,23.0,4.7,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,26,14,50,22,10,,Afternoon
18943,22.0,4.8,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,37,17,15,22,10,,Afternoon
18944,32.0,4.7,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,21,50,22,10,,Evening
18945,37.0,4.5,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,28,10,10,22,10,,Morning
18946,25.0,4.5,Stormy,High,2,Drinks,scooter,0.0,No,Urban,12,13,15,22,10,,Afternoon
18947,29.0,4.7,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,19,23,10,22,10,,Evening
18948,30.0,4.4,Fog,Jam,2,Snack,electric_scooter,1.0,Yes,Metropolitian,46,21,45,22,10,,Evening
18949,37.0,4.7,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,21,25,22,10,,Evening
18950,37.0,4.2,Fog,Jam,1,Drinks,scooter,0.0,No,Urban,36,20,45,22,10,,Evening
18951,28.0,4.7,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,30,19,35,22,10,,Evening
18952,30.0,4.8,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,18,22,35,22,10,,Evening
18953,25.0,5.0,Sunny,Medium,1,Drinks,scooter,1.0,No,Metropolitian,16,17,30,22,10,,Afternoon
18954,29.0,4.5,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,20,21,50,22,10,,Evening
18955,35.0,4.0,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,39,20,40,22,10,,Evening
18956,28.0,4.9,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,19,8,20,22,10,,Morning
18957,35.0,4.5,Sandstorms,Low,2,Snack,scooter,0.0,No,Urban,26,8,20,22,10,,Morning
18958,35.0,4.5,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,22,50,22,10,,Evening
18959,25.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37,19,15,22,10,,Evening
18960,23.0,4.7,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,15,10,15,22,10,,Morning
18961,27.0,4.6,Stormy,Low,2,Buffet,scooter,0.0,No,Urban,19,9,35,22,10,,Morning
18962,34.0,3.6,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,37,23,40,22,10,,Evening
18963,36.0,4.8,Sunny,Medium,1,Meal,motorcycle,1.0,No,Urban,19,18,20,22,10,,Afternoon
18964,35.0,4.8,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,24,19,50,22,10,,Evening
18965,21.0,5.0,Cloudy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,21,12,50,22,10,,Morning
18966,39.0,4.7,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,25,17,30,22,10,,Afternoon
18967,26.0,4.6,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,13,19,10,22,10,,Evening
18968,34.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,29,8,30,22,10,,Morning
18969,37.0,4.7,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,23,9,55,22,10,,Morning
18970,35.0,4.9,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,20,9,30,22,10,,Morning
18971,39.0,4.7,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,15,9,20,22,10,,Morning
18972,20.0,4.9,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,13,9,15,22,10,,Morning
18973,24.0,4.6,Windy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,28,14,15,22,10,,Afternoon
18974,30.0,4.8,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,28,18,35,22,10,,Afternoon
18975,31.0,3.7,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,34,20,55,22,10,,Evening
18976,39.0,5.0,Cloudy,High,1,Buffet,motorcycle,0.0,No,Urban,31,14,20,22,10,,Afternoon
18977,28.0,4.1,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38,19,15,22,10,,Evening
18978,25.0,5.0,Stormy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,25,19,35,22,10,,Evening
18979,31.0,4.3,Cloudy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,36,22,15,22,10,,Evening
18980,39.0,4.6,Stormy,Medium,2,Meal,scooter,1.0,No,Urban,26,17,40,22,10,,Afternoon
18981,26.0,4.9,Stormy,Low,1,Buffet,scooter,0.0,No,Urban,14,8,30,22,10,,Morning
18982,38.0,4.6,Windy,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,25,17,15,22,10,,Afternoon
18983,30.0,4.7,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,18,30,22,10,,Afternoon
18984,29.0,4.7,Cloudy,Medium,2,Meal,scooter,0.0,No,Urban,26,17,25,22,10,,Afternoon
18985,39.0,3.8,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,44,20,15,22,10,,Evening
18986,34.0,4.7,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,21,22,55,22,10,,Evening
18987,34.0,4.9,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,29,10,30,22,10,,Morning
18988,23.0,4.6,Fog,Medium,1,Snack,motorcycle,0.0,No,Urban,14,15,15,22,10,,Afternoon
18989,30.0,3.8,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,33,19,15,22,10,,Evening
18990,20.0,4.9,Sunny,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,25,23,25,22,10,,Evening
18991,33.0,5.0,Sunny,Low,1,Drinks,scooter,0.0,No,Urban,13,8,10,22,10,,Morning
18992,26.0,2.8,Sunny,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,43,22,45,22,10,,Evening
18993,25.0,4.7,Sandstorms,Low,2,Drinks,motorcycle,0.0,No,Urban,16,9,15,22,10,,Morning
18994,37.0,4.8,Sandstorms,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,26,8,55,22,10,,Morning
18995,31.0,4.0,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,19,50,22,10,,Evening
18996,22.0,4.5,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,21,20,22,10,,Evening
18997,26.0,4.5,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,26,21,55,22,10,,Evening
18998,39.0,4.7,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,22,45,22,10,,Evening
18999,22.0,4.8,Sunny,Low,2,Meal,electric_scooter,1.0,No,Urban,20,9,35,22,10,,Morning
19000,20.0,4.9,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Urban,21,22,25,22,10,,Evening
19001,34.0,4.9,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,39,23,20,22,10,,Evening
19002,38.0,4.4,Fog,Medium,1,Snack,scooter,0.0,No,Urban,42,18,10,22,10,,Afternoon
19003,34.0,4.0,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,33,18,45,22,10,,Afternoon
19004,38.0,4.1,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,34,8,40,22,10,,Morning
19005,39.0,4.1,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Semi-Urban,46,11,10,22,10,,Morning
19006,37.0,4.7,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,9,20,22,10,,Morning
19007,37.0,4.6,Cloudy,Medium,2,Buffet,electric_scooter,1.0,No,Urban,16,18,25,22,10,,Afternoon
19008,33.0,4.9,Windy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,41,21,50,22,10,,Evening
19009,29.0,4.7,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,21,17,35,22,10,,Afternoon
19010,35.0,4.3,Sandstorms,Medium,2,Snack,scooter,1.0,No,Urban,32,17,25,22,10,,Afternoon
19011,36.0,4.2,Windy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,42,20,25,22,10,,Evening
19012,27.0,4.5,Stormy,Medium,1,Meal,motorcycle,0.0,No,Urban,16,17,15,22,10,,Afternoon
19013,22.0,4.1,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,44,21,20,22,10,,Evening
19014,35.0,4.5,Stormy,Medium,0,Meal,motorcycle,1.0,No,Urban,28,15,20,22,10,,Afternoon
19015,24.0,4.8,Windy,High,1,Meal,scooter,0.0,No,Urban,18,14,25,22,10,,Afternoon
19016,37.0,4.7,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,17,16,55,22,10,,Afternoon
19017,22.0,5.0,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,25,19,45,22,10,,Evening
19018,23.0,3.5,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,41,23,40,22,10,,Evening
19019,31.0,4.8,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,30,11,20,22,10,,Morning
19020,32.0,4.7,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,40,18,50,22,10,,Afternoon
19021,26.0,4.7,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,25,21,45,22,10,,Evening
19022,20.0,4.8,Fog,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,17,15,20,22,10,,Afternoon
19023,34.0,4.7,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,20,21,15,22,10,,Evening
19024,34.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,28,18,40,22,10,,Afternoon
19025,36.0,4.6,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,22,35,22,10,,Evening
19026,26.0,4.7,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,17,18,35,22,10,,Afternoon
19027,33.0,5.0,Fog,High,1,Snack,motorcycle,2.0,No,Metropolitian,38,11,10,22,10,,Morning
19028,33.0,4.8,Windy,Low,2,Meal,scooter,1.0,No,Metropolitian,20,8,55,22,10,,Morning
19029,29.0,4.3,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,34,19,45,22,10,,Evening
19030,33.0,4.4,Cloudy,Medium,1,Meal,scooter,1.0,Yes,Metropolitian,44,17,15,22,10,,Afternoon
19031,35.0,4.8,Sandstorms,Medium,0,Buffet,motorcycle,3.0,Yes,Metropolitian,49,18,10,22,10,,Afternoon
19032,35.0,4.9,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,27,18,30,22,10,,Afternoon
19033,26.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,18,30,22,10,,Afternoon
19034,22.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34,17,35,22,10,,Afternoon
19035,28.0,4.8,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,24,22,50,22,10,,Evening
19036,25.0,4.6,Fog,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,13,16,35,22,10,,Afternoon
19037,29.0,4.6,Sunny,Low,0,Buffet,motorcycle,0.0,No,Urban,10,8,15,22,10,,Morning
19038,30.0,4.9,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,10,25,22,10,,Morning
19039,35.0,5.0,Windy,Low,2,Drinks,scooter,0.0,No,Urban,23,8,20,22,10,,Morning
19040,24.0,4.9,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,26,17,10,22,10,,Afternoon
19041,38.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,20,22,25,22,10,,Evening
19042,31.0,4.8,Sunny,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,23,21,50,22,10,,Evening
19043,24.0,4.9,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,26,20,30,22,10,,Evening
19044,37.0,5.0,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28,22,25,22,10,,Evening
19045,38.0,4.4,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,43,19,30,22,10,,Evening
19046,30.0,4.3,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,34,8,35,22,10,,Morning
19047,31.0,4.9,Stormy,Low,2,Drinks,scooter,1.0,No,Urban,16,23,45,22,10,,Evening
19048,20.0,4.6,Fog,Medium,2,Snack,motorcycle,2.0,No,Metropolitian,35,18,35,22,10,,Afternoon
19049,20.0,4.5,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,9,40,22,10,,Morning
19050,39.0,4.9,Sunny,Low,0,Meal,motorcycle,0.0,No,Urban,22,10,10,22,10,,Morning
19051,31.0,4.8,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,15,20,22,10,,Afternoon
19052,38.0,5.0,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,19,16,10,22,10,,Afternoon
19053,35.0,4.8,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,17,19,55,22,10,,Evening
19054,24.0,4.8,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,17,16,35,22,10,,Afternoon
19055,37.0,4.6,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,30,21,10,22,10,,Evening
19056,27.0,5.0,Stormy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,29,17,30,22,10,,Afternoon
19057,22.0,4.7,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,36,21,55,22,10,,Evening
19058,30.0,4.8,Cloudy,High,0,Meal,motorcycle,0.0,No,Metropolitian,30,11,25,22,10,,Morning
19059,24.0,4.8,Sandstorms,Low,2,Meal,motorcycle,0.0,No,Urban,10,8,25,22,10,,Morning
19060,35.0,5.0,Fog,Jam,1,Drinks,scooter,2.0,No,Metropolitian,37,20,15,22,10,,Evening
19061,34.0,4.6,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,54,20,10,22,10,,Evening
19062,38.0,4.6,Windy,Medium,1,Meal,motorcycle,1.0,No,Urban,28,17,55,22,10,,Afternoon
19063,23.0,4.8,Stormy,High,2,Meal,scooter,0.0,No,Urban,12,12,20,22,10,,Morning
19064,30.0,4.8,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,26,20,15,22,10,,Evening
19065,29.0,4.0,Fog,Medium,1,Drinks,motorcycle,1.0,No,Urban,32,17,25,22,10,,Afternoon
19066,32.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,28,10,15,22,10,,Morning
19067,22.0,4.8,Sunny,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,18,19,30,22,10,,Evening
19068,37.0,4.7,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,16,17,25,22,10,,Afternoon
19069,35.0,4.7,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,28,22,50,22,10,,Evening
19070,32.0,4.7,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Urban,28,17,55,22,10,,Afternoon
19071,29.0,4.3,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,52,20,55,22,10,,Evening
19072,32.0,4.8,Fog,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,53,21,45,22,10,,Evening
19073,29.0,4.7,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Urban,17,20,45,22,10,,Evening
19074,39.0,4.5,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,25,18,45,22,10,,Afternoon
19075,28.0,4.5,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,28,17,35,22,10,,Afternoon
19076,25.0,4.9,Fog,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,41,21,45,22,10,,Evening
19077,32.0,4.8,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,28,23,30,22,10,,Evening
19078,34.0,4.5,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Urban,21,17,35,22,10,,Afternoon
19079,35.0,4.9,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Urban,28,22,50,22,10,,Evening
19080,39.0,5.0,Fog,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,32,17,50,22,10,,Afternoon
19081,27.0,4.9,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,28,21,25,22,10,,Evening
19082,39.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,39,20,10,22,10,,Evening
19083,33.0,4.9,Fog,High,2,Meal,electric_scooter,1.0,No,Metropolitian,26,13,50,22,10,,Afternoon
19084,34.0,3.8,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,36,20,20,22,10,,Evening
19085,33.0,3.5,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,42,21,55,22,10,,Evening
19086,28.0,4.0,Sandstorms,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,33,21,15,22,10,,Evening
19087,34.0,4.6,Cloudy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,15,18,55,22,10,,Afternoon
19088,22.0,5.0,Fog,Jam,1,Buffet,scooter,1.0,No,Urban,31,20,30,22,10,,Evening
19089,36.0,3.6,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,41,20,55,22,10,,Evening
19090,33.0,4.9,Sunny,Medium,2,Drinks,electric_scooter,1.0,No,Urban,22,17,50,22,10,,Afternoon
19091,28.0,4.0,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,44,20,15,22,10,,Evening
19092,20.0,4.8,Windy,Medium,2,Drinks,scooter,1.0,No,Urban,23,18,15,22,10,,Afternoon
19093,25.0,4.9,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,25,18,40,22,10,,Afternoon
19094,27.0,4.8,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,45,21,55,22,10,,Evening
19095,29.0,4.5,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,16,15,15,22,10,,Afternoon
19096,34.0,3.6,Stormy,Jam,1,Snack,motorcycle,1.0,Yes,Urban,41,21,25,22,10,,Evening
19097,27.0,4.4,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,20,30,22,10,,Evening
19098,36.0,4.8,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,26,13,50,22,10,,Afternoon
