,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Time_Orderd_hour,Time_Orderd_minute,Time_Order_picked_hour,Time_Order_picked_minute,onground_dist
21140,29.0,4.8,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,17,21,35,22,10,
21141,32.0,5.0,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,41,14,30,22,10,
21142,25.0,4.0,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,20,9,35,22,10,
21143,33.0,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,50,21,25,22,10,
21144,28.0,4.6,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,19,17,55,22,10,
21145,29.0,4.6,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,13,17,45,22,10,
21146,21.0,4.7,Fog,Low,1,Buffet,motorcycle,1.0,No,Urban,23,22,25,22,10,
21147,30.0,4.7,Sunny,Medium,1,Meal,scooter,1.0,No,Urban,22,17,10,22,10,
21148,32.0,4.8,Fog,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,49,20,40,22,10,
21149,38.0,4.8,Sunny,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,24,19,20,22,10,
21150,31.0,4.6,Sunny,Low,1,Buffet,scooter,0.0,No,Urban,27,22,20,22,10,
21151,35.0,4.6,Fog,Low,2,Snack,motorcycle,1.0,No,Metropolitian,15,8,45,22,10,
21152,32.0,4.3,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,41,11,20,22,10,
21153,21.0,4.8,Windy,Jam,1,Snack,scooter,0.0,No,Metropolitian,14,20,35,22,10,
21154,20.0,4.9,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,29,17,35,22,10,
21155,39.0,4.9,Stormy,High,0,Snack,motorcycle,3.0,Yes,Metropolitian,42,13,20,22,10,
21156,25.0,4.9,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,18,22,45,22,10,
21157,20.0,4.9,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,20,17,10,22,10,
21158,23.0,4.6,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,19,9,30,22,10,
21159,22.0,4.6,Stormy,Jam,0,Meal,motorcycle,1.0,No,Urban,26,21,15,22,10,
21160,29.0,4.8,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,23,30,22,10,
21161,26.0,4.1,Fog,High,2,Drinks,scooter,1.0,No,Metropolitian,31,11,35,22,10,
21162,33.0,4.7,Cloudy,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,11,35,22,10,
21163,37.0,4.4,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,21,55,22,10,
21164,33.0,4.8,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,29,20,20,22,10,
21165,33.0,4.9,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,39,21,25,22,10,
21166,28.0,4.9,Fog,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,14,17,45,22,10,
21167,20.0,4.9,Stormy,High,2,Snack,motorcycle,0.0,No,Metropolitian,18,11,15,22,10,
21168,34.0,4.7,Sunny,Jam,0,Meal,motorcycle,0.0,No,Urban,30,21,25,22,10,
21169,20.0,4.9,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,22,15,22,10,
21170,28.0,4.6,Fog,Jam,0,Drinks,motorcycle,2.0,No,Urban,46,21,25,22,10,
21171,36.0,4.6,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,15,9,30,22,10,
21172,26.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,8,55,22,10,
21173,34.0,4.7,Cloudy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,34,18,10,22,10,
21174,35.0,4.2,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,31,21,10,22,10,
21175,39.0,4.5,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,15,9,10,22,10,
21176,25.0,4.8,Stormy,High,0,Buffet,motorcycle,0.0,No,Urban,28,14,15,22,10,
21177,37.0,4.7,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,27,10,35,22,10,
21178,28.0,4.1,Fog,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,33,19,30,22,10,
21179,31.0,3.5,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,39,23,30,22,10,
21180,34.0,4.2,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,42,22,55,22,10,
21181,24.0,4.6,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,23,20,15,22,10,
21182,24.0,4.6,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Urban,15,23,30,22,10,
21183,36.0,4.0,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,49,18,35,22,10,
21184,27.0,4.8,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Urban,19,20,20,22,10,
21185,25.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,36,17,55,22,10,
21186,23.0,4.8,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,19,18,15,22,10,
21187,26.0,4.7,Sunny,Jam,2,Meal,motorcycle,1.0,No,Urban,12,19,30,22,10,
21188,23.0,4.6,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,16,22,35,22,10,
21189,27.0,4.6,Stormy,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,27,17,30,22,10,
21190,36.0,4.5,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,25,8,30,22,10,
21191,24.0,4.6,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,26,17,20,22,10,
21192,34.0,4.7,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,38,17,25,22,10,
21193,22.0,4.8,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,20,17,30,22,10,
21194,37.0,3.5,Fog,Low,2,Snack,motorcycle,1.0,No,Metropolitian,39,23,20,22,10,
21195,20.0,4.8,Sunny,High,2,Snack,scooter,1.0,No,Metropolitian,16,14,30,22,10,
21196,21.0,4.8,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,20,17,20,22,10,
21197,38.0,4.0,Cloudy,High,2,Drinks,scooter,1.0,No,Urban,33,14,20,22,10,
21198,30.0,4.1,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,32,19,20,22,10,
21199,27.0,4.8,Sunny,Medium,1,Snack,scooter,1.0,No,Metropolitian,15,18,50,22,10,
21200,36.0,5.0,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,29,8,35,22,10,
21201,28.0,4.7,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,21,23,20,22,10,
21202,20.0,4.6,Sunny,Jam,2,Meal,scooter,1.0,No,Urban,23,21,40,22,10,
21203,29.0,4.9,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Urban,16,10,25,22,10,
21204,23.0,4.9,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,24,18,30,22,10,
21205,22.0,4.9,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Urban,16,19,50,22,10,
21206,37.0,4.7,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Metropolitian,26,22,30,22,10,
21207,22.0,4.8,Stormy,Jam,2,Snack,scooter,1.0,No,Urban,26,20,15,22,10,
21208,37.0,4.7,Sunny,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,16,23,15,22,10,
21209,33.0,4.4,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,40,21,15,22,10,
21210,25.0,5.0,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,17,22,30,22,10,
21211,39.0,4.7,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,21,17,35,22,10,
21212,22.0,4.9,Sunny,High,1,Meal,scooter,0.0,No,Urban,15,13,35,22,10,
21213,36.0,4.6,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,27,23,25,22,10,
21214,23.0,3.4,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,42,23,30,22,10,
21215,32.0,4.4,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,37,18,10,22,10,
21216,38.0,4.8,Fog,Jam,0,Buffet,motorcycle,1.0,No,Semi-Urban,49,20,40,22,10,
21217,38.0,3.5,Windy,Jam,2,Meal,electric_scooter,0.0,No,Urban,41,19,25,22,10,
21218,37.0,4.9,Cloudy,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,44,17,40,22,10,
21219,31.0,4.0,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Urban,35,21,35,22,10,
21220,35.0,4.7,Cloudy,High,2,Buffet,motorcycle,2.0,No,Metropolitian,34,13,10,22,10,
21221,21.0,4.9,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,38,21,50,22,10,
21222,21.0,4.5,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,39,19,25,22,10,
21223,20.0,4.9,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,22,22,20,22,10,
21224,39.0,4.0,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,32,20,15,22,10,
21225,22.0,4.9,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21,23,35,22,10,
21226,38.0,5.0,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,33,17,30,22,10,
21227,25.0,4.7,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Urban,17,22,10,22,10,
21228,30.0,4.5,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,28,18,35,22,10,
21229,35.0,4.7,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,18,10,45,22,10,
21230,22.0,4.5,Sunny,High,0,Drinks,motorcycle,1.0,Yes,Urban,50,14,20,22,10,
21231,39.0,4.1,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,10,10,22,10,
21232,32.0,4.9,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,23,17,40,22,10,
21233,24.0,4.8,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Urban,23,22,10,22,10,
21234,27.0,4.1,Fog,High,2,Buffet,scooter,1.0,No,Metropolitian,33,12,15,22,10,
21235,26.0,4.9,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,24,18,45,22,10,
21236,36.0,4.4,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,43,21,35,22,10,
21237,32.0,4.8,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,19,8,10,22,10,
21238,36.0,4.6,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,27,9,10,22,10,
21239,34.0,4.9,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,28,23,25,22,10,
21240,29.0,4.3,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,9,40,22,10,
21241,36.0,4.5,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,18,50,22,10,
21242,33.0,4.8,Sunny,Low,1,Snack,motorcycle,1.0,No,Urban,12,22,40,22,10,
21243,38.0,5.0,Sandstorms,High,0,Meal,motorcycle,1.0,No,Metropolitian,33,11,30,22,10,
21244,31.0,4.2,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,39,21,50,22,10,
21245,26.0,4.9,Windy,High,2,Snack,electric_scooter,1.0,No,Urban,22,12,55,22,10,
21246,38.0,4.2,Windy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,33,21,40,22,10,
21247,39.0,4.8,Fog,Jam,2,Drinks,motorcycle,2.0,No,Metropolitian,34,21,40,22,10,
21248,37.0,4.8,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,29,10,45,22,10,
21249,35.0,4.6,Fog,Medium,1,Snack,scooter,2.0,No,Metropolitian,40,17,40,22,10,
21250,35.0,4.8,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,26,18,55,22,10,
21251,24.0,4.9,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,22,20,35,22,10,
21252,36.0,4.3,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,33,19,30,22,10,
21253,22.0,4.6,Stormy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,17,8,35,22,10,
21254,24.0,4.6,Fog,High,1,Buffet,motorcycle,1.0,No,Metropolitian,30,11,25,22,10,
21255,37.0,4.8,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,19,30,22,10,
21256,36.0,5.0,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,25,20,35,22,10,
21257,32.0,4.6,Cloudy,Medium,2,Snack,scooter,0.0,No,Urban,15,17,40,22,10,
21258,26.0,4.9,Fog,Low,1,Snack,scooter,0.0,No,Metropolitian,13,9,10,22,10,
21259,21.0,4.8,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,29,21,55,22,10,
21260,35.0,4.3,Stormy,Jam,2,Snack,scooter,0.0,No,Metropolitian,41,21,15,22,10,
21261,29.0,4.5,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Urban,33,18,10,22,10,
21262,35.0,5.0,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,27,23,40,22,10,
21263,26.0,4.8,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,19,17,25,22,10,
21264,25.0,4.6,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,23,30,22,10,
21265,29.0,4.9,Sunny,Jam,1,Buffet,scooter,0.0,No,Urban,12,21,50,22,10,
21266,20.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,23,45,22,10,
21267,33.0,4.9,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,40,11,10,22,10,
21268,24.0,4.5,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Urban,26,20,20,22,10,
21269,24.0,4.9,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,24,18,20,22,10,
21270,34.0,4.8,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,22,40,22,10,
21271,27.0,4.7,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,24,14,35,22,10,
21272,25.0,4.7,Sunny,High,1,Drinks,motorcycle,0.0,No,Metropolitian,13,13,10,22,10,
21273,34.0,4.9,Windy,Medium,2,Snack,scooter,0.0,No,Urban,23,17,15,22,10,
21274,25.0,4.9,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,20,23,15,22,10,
21275,25.0,2.9,Sunny,Low,2,Snack,scooter,1.0,No,Urban,38,23,10,22,10,
21276,23.0,4.9,Fog,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,22,22,30,22,10,
21277,32.0,4.6,Cloudy,Medium,2,Snack,scooter,1.0,No,Urban,39,17,35,22,10,
21278,26.0,4.9,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Urban,11,22,25,22,10,
21279,25.0,4.6,Windy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,16,10,10,22,10,
21280,37.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,2.0,No,Urban,46,18,15,22,10,
21281,21.0,4.8,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,17,8,10,22,10,
21282,32.0,3.6,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,39,21,35,22,10,
21283,32.0,4.6,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,22,8,25,22,10,
21284,36.0,4.9,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,24,21,35,22,10,
21285,28.0,4.7,Windy,High,1,Meal,motorcycle,1.0,No,Metropolitian,29,11,25,22,10,
21286,36.0,4.5,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,33,21,30,22,10,
21287,27.0,4.8,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,28,22,25,22,10,
21288,22.0,4.8,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,17,20,55,22,10,
21289,22.0,5.0,Sunny,Low,2,Snack,scooter,0.0,No,Metropolitian,16,10,40,22,10,
21290,21.0,4.6,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,23,10,22,10,
21291,33.0,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,28,19,25,22,10,
21292,20.0,4.6,Sandstorms,High,0,Snack,motorcycle,0.0,No,Metropolitian,25,11,25,22,10,
21293,36.0,4.6,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,23,35,22,10,
21294,33.0,4.6,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,43,17,10,22,10,
21295,25.0,4.1,Windy,Low,0,Buffet,motorcycle,0.0,No,Urban,23,10,30,22,10,
21296,31.0,4.8,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,15,20,40,22,10,
21297,39.0,3.8,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,36,20,20,22,10,
21298,25.0,4.6,Fog,High,2,Drinks,scooter,1.0,No,Metropolitian,24,14,40,22,10,
21299,30.0,4.9,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,25,21,35,22,10,
21300,37.0,4.6,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,17,10,40,22,10,
21301,33.0,4.6,Fog,Medium,1,Drinks,motorcycle,0.0,No,Urban,18,15,55,22,10,
21302,37.0,4.8,Stormy,Jam,0,Meal,motorcycle,2.0,Yes,Metropolitian,43,20,15,22,10,
21303,37.0,4.1,Windy,Jam,1,Meal,scooter,2.0,No,Metropolitian,36,20,20,22,10,
21304,32.0,4.8,Sunny,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,38,19,30,22,10,
21305,31.0,4.6,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,30,20,55,22,10,
21306,21.0,4.7,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,28,17,40,22,10,
21307,31.0,3.9,Sunny,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,31,20,10,22,10,
21308,20.0,4.6,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,15,22,30,22,10,
21309,25.0,4.1,Cloudy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,31,19,50,22,10,
21310,35.0,4.1,Stormy,Jam,0,Meal,motorcycle,1.0,No,Urban,48,20,45,22,10,
21311,24.0,4.9,Windy,Low,1,Meal,scooter,1.0,No,Urban,19,22,30,22,10,
21312,30.0,4.8,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,30,21,45,22,10,
21313,30.0,4.8,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,30,19,40,22,10,
21314,33.0,4.7,Cloudy,Jam,1,Meal,scooter,2.0,No,Metropolitian,36,20,35,22,10,
21315,21.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,15,22,15,22,10,
21316,21.0,5.0,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,38,18,50,22,10,
21317,33.0,4.9,Sandstorms,Medium,1,Snack,scooter,0.0,No,Urban,21,17,15,22,10,
21318,31.0,4.9,Fog,Medium,0,Snack,motorcycle,3.0,No,Metropolitian,45,18,45,22,10,
21319,26.0,5.0,Cloudy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,39,20,50,22,10,
21320,29.0,4.8,Sandstorms,High,2,Drinks,motorcycle,0.0,No,Metropolitian,13,11,35,22,10,
21321,23.0,4.6,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,18,12,30,22,10,
21322,21.0,4.1,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,18,8,15,22,10,
21323,32.0,4.8,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,36,19,10,22,10,
21324,25.0,4.6,Fog,Low,2,Snack,scooter,0.0,No,Urban,13,23,10,22,10,
21325,30.0,4.6,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,29,18,35,22,10,
21326,27.0,4.5,Windy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,17,8,35,22,10,
21327,23.0,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,22,40,22,10,
21328,26.0,4.6,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,14,21,15,22,10,
21329,24.0,5.0,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,21,21,15,22,10,
21330,39.0,3.9,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,36,22,40,22,10,
21331,37.0,4.6,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,26,19,25,22,10,
21332,32.0,4.6,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Urban,23,22,10,22,10,
21333,26.0,4.6,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24,17,15,22,10,
21334,29.0,5.0,Windy,Low,2,Buffet,motorcycle,1.0,No,Urban,19,23,40,22,10,
21335,35.0,4.8,Windy,Medium,1,Drinks,scooter,1.0,No,Urban,21,17,25,22,10,
21336,33.0,4.7,Windy,High,0,Meal,motorcycle,1.0,No,Urban,36,11,15,22,10,
21337,22.0,5.0,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,17,20,20,22,10,
21338,39.0,4.5,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,27,17,45,22,10,
21339,30.0,4.7,Stormy,Low,2,Meal,scooter,0.0,No,Urban,28,22,30,22,10,
21340,20.0,5.0,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,22,30,22,10,
21341,39.0,4.9,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,28,20,20,22,10,
21342,29.0,4.8,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,38,20,35,22,10,
21343,20.0,5.0,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,26,17,35,22,10,
21344,21.0,4.8,Windy,Jam,2,Meal,electric_scooter,0.0,No,Urban,12,20,55,22,10,
21345,33.0,4.2,Fog,Jam,2,Snack,scooter,2.0,No,Metropolitian,44,20,45,22,10,
21346,34.0,3.8,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,33,22,55,22,10,
21347,32.0,4.7,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,21,15,22,10,
21348,39.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,48,21,15,22,10,
21349,30.0,5.0,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,41,19,30,22,10,
21350,37.0,4.7,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,19,30,22,10,
21351,33.0,4.9,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,29,21,10,22,10,
21352,25.0,4.7,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,25,18,30,22,10,
21353,21.0,4.9,Fog,Medium,1,Buffet,scooter,1.0,No,Metropolitian,37,18,55,22,10,
21354,29.0,4.8,Windy,Medium,2,Buffet,scooter,1.0,No,Urban,23,18,25,22,10,
21355,26.0,4.4,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,25,10,15,22,10,
21356,31.0,4.9,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Urban,50,20,10,22,10,
21357,26.0,4.7,Stormy,Low,2,Drinks,scooter,1.0,No,Urban,16,22,20,22,10,
21358,33.0,4.6,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,15,22,40,22,10,
21359,28.0,4.8,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,19,8,15,22,10,
21360,27.0,4.7,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,23,22,45,22,10,
21361,32.0,3.8,Stormy,Jam,2,Drinks,scooter,1.0,No,Urban,38,19,30,22,10,
21362,38.0,4.7,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,29,8,45,22,10,
21363,37.0,4.7,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,28,18,25,22,10,
21364,25.0,4.8,Sandstorms,Low,1,Snack,scooter,0.0,No,Metropolitian,13,23,35,22,10,
21365,29.0,4.9,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,17,23,40,22,10,
21366,27.0,4.2,Sunny,Jam,0,Drinks,motorcycle,3.0,No,Urban,53,20,40,22,10,
21367,33.0,4.6,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,46,17,55,22,10,
21368,30.0,4.6,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,22,21,35,22,10,
21369,36.0,4.9,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,44,11,35,22,10,
21370,38.0,4.4,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,38,18,10,22,10,
21371,31.0,4.6,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,25,16,25,22,10,
21372,26.0,4.7,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,22,20,22,10,
21373,25.0,4.8,Fog,Medium,1,Meal,motorcycle,0.0,No,Urban,10,17,20,22,10,
21374,31.0,4.6,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,28,10,55,22,10,
21375,20.0,4.7,Sunny,High,1,Drinks,motorcycle,0.0,No,Metropolitian,17,14,10,22,10,
21376,38.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,48,19,25,22,10,
21377,37.0,4.3,Cloudy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,40,18,50,22,10,
21378,32.0,4.6,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,10,50,22,10,
21379,26.0,4.9,Stormy,Low,0,Meal,motorcycle,0.0,No,Urban,15,22,55,22,10,
21380,21.0,4.8,Windy,Jam,1,Drinks,motorcycle,1.0,No,Urban,26,20,10,22,10,
21381,24.0,4.8,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,17,21,10,22,10,
21382,31.0,4.6,Fog,Low,2,Drinks,motorcycle,1.0,No,Urban,19,22,55,22,10,
21383,28.0,4.8,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,22,10,22,10,
21384,23.0,4.6,Fog,High,1,Meal,scooter,1.0,No,Metropolitian,24,11,40,22,10,
21385,23.0,4.9,Fog,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,14,23,30,22,10,
21386,23.0,4.8,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,22,18,55,22,10,
21387,31.0,4.8,Stormy,Low,0,Buffet,motorcycle,0.0,No,Urban,20,22,25,22,10,
21388,39.0,4.0,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,40,21,30,22,10,
21389,27.0,4.4,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,17,23,35,22,10,
21390,36.0,4.6,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,22,23,15,22,10,
21391,37.0,4.7,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,38,17,50,22,10,
